symbol	entrez_id
FLJ10058	55064
HSD3	55812
MGC44294	145946
SRG8	145946
NYD-SP16	83890
FLJ35906	83890
FLJ31208	221178
ARHGEF29	221178
NYD-SP12	83893
MOT17	128153
FAP305	128153
CFAP305	128153
FLJ32906	132671
FLJ25851	219938
SPERGEN1	219938
SPAS1	219938
CT132	219938
FLJ21347	64847
SSP411	64847
TISP78	64847
SPERGEN-2	374955
SPERGEN2	374955
NYD-SP20	84690
T6441	202051
CCDC161	202051
DJ337O18.8	128497
TSG23	128497
DKFZP434B204	647060
C9ORF36A	647060
OTTHUMG00000013164	727830
DKFZP434B204	727830
OTTHUMG00000013204	727905
OTTHUMG00000013224	389730
BA388B24.2	404770
FLJ36055	441452
DKFZP434M131	645961
FLJ46321	389763
FLJ44082	389762
FLJ43859	389761
FLJ43950	347127
FAM75D5P	347127
FLJ35866	286234
FLJ25414	124783
AEP2	124783
VAD1.2	124783
FLJ31606	124045
FLJ42289	388182
HSD47	388182
SRG7	642864
AKNAD1-AS1	642864
LOC149643	149643
MGC61633	375686
SPATA15	375686
SPERIOLIN	375686
FLJ25442	221409
SRSP1	221409
SPATA10	65244
SCR59	65244
FLJ13117	65244
DNAPTP6	26010
SGNP	26010
FLJ90806	147841
MGC22228	57405
AD024	57405
SPC12	28972
HSPC033	28972
YJR010C-A	28972
SPC1	28972
KIAA0102	9789
FLJ22649	60559
SPC22/23	60559
SPC3	60559
YLR066W	60559
PRO3567	60559
PDEF	25803
BA375E1.3	25803
FLJ20364	54908
HSPINDLY	54908
SPY1	245711
RINGO3	245711
RINGO2	387778
RINGO1	285955
SPDYE	285955
MGC119295	441273
HCMOGT-1	92521
FLJ36955	92521
KIAA0376	23384
DKFZP434I114	25876
SPEF1A	25876
CLAMP	25876
KPL2	79925
FLJ23577	79925
CT122	79925
MGC12676	10290
KIAA1297	10290
SPEGALPHA	10290
SPEGBETA	10290
BPEG	10290
MYLK6	10290
FLJ40081	374768
KIAA0929	23013
MINT	23013
SHARP	23013
RBM15C	23013
SP-ESP	246777
CAR	6687
SPG5C	6687
FLJ21439	80208
ACP33	51324
GL010	51324
BM-019	51324
MAST	51324
ABHD21	51324
SPHK	8877
SKIP	80309
PU.1	6688
SPI-A	6688
OF	6688
SFPI1	6688
SPI-1	6688
SPI-B	6689
MGC40611	121599
SPI-C	121599
SPICE	152185
TDRD24	10927
DXF34	54466
TDRD25	54466
SPIN-2	474343
TDRD26	474343
TDRD27	169981
FLJ44984	139886
TDRD28	139886
SPIN-DOC	144097
SPINK3	6690
PCTT	6690
PSTI	6690
TATI	6690
HUSI-II	6691
PEC-60	27290
MGC133107	27290
VAKTI	11005
LEKTI	11005
LETKI	11005
NETS	11005
NS	11005
FLJ21544	11005
FLJ97536	11005
FLJ97596	11005
FLJ99794	11005
DKFZP686K19184	11005
MGC21394	404203
UNQ844	404203
BUSI2	404203
ECG2	84651
ECRG2	84651
SPINK5L3	153218
LIESP6	153218
HESPINTOR	153218
MGC149260	153218
SPINK5L2	408187
HAI	6692
MANSC2	6692
RP11-532F12.5	102724362
KOP	10653
HAI-2	10653
HKIB9	10816
DJ601O1.1	391253
DJ447F3.6	140863
SPIR-1	56907
KIAA1135	56907
SPIR-2	84501
KIAA1832	84501
LSN	6693
CD43	6693
GPL115	6693
HSPIN1	83985
NRS	83985
SPINL	83985
PP2030	83985
SLC63A1	83985
SLC63A2	124976
MGC29671	201305
SLC63A3	201305
CT35	23626
SPATA43	23626
TOPVIA	23626
TOPOVIA	23626
FLJ25348	90853
PPP1R146	90853
TESTICAN-1	6695
KIAA0275	9806
TESTICAN-2	9806
TESTICAN-3	50859
KIAA0762	10418
F-SPONDIN	10418
RP11-21	109729138
L19.1	109729138
DIL1	10417
TEF2	8405
BTBD32	8405
BTBD33	339745
HSPC109	51490
CENP-32	51490
BSPI	6696
ETA-1	6696
SPP24	6694
PSL2	84888
PSL1	56928
KIAA1532	56928
IMP5	162540
IMP2	121665
PSL4	121665
MGC90402	121665
MGC126674	121665
MGC126676	121665
DKFZP586C1324	121665
SDR38C1	6697
FLJ33903	161742
PPP1R147	161742
SPRED-2	200734
FLJ21897	200734
FLJ31917	200734
FLJ21415	79794
SPRING	79794
POST1	79794
LUR1	79794
SHADOO	503542
BA108K14.1	503542
FLJ41197	503542
FLJ44653	399833
GADD33	6699
DKFZP547N043	83932
SPARTAN	83932
DVC1	83932
HSPRY1	10252
HSPRY2	10253
HSPRY3	10251
THCAT68	101926941
SPRIGHTLY	100642175
FLJ14800	84926
DKFZP686N0877	283377
CLLD6	57213
SSB-1	80176
GRCC9	84727
SSB-2	84727
SSB-3	90864
SSB-4	92369
EL2	6708
SPTBN3	57731
KIAA1642	57731
HUSPECV	51332
BSPECV	51332
HUBSPECV	51332
LCB1	10558
SPTI	10558
HSAN1	10558
HLCB1	10558
KIAA0526	9517
LCB2	9517
LCB2A	9517
HLCB2A	9517
LCB2B	55304
FLJ11112	55304
HLCB2B	55304
SSSPTA	171546
ADMP	165679
SSSPTB	165679
FLJ39441	144108
DKFZP686I068	144108
SPT2	144108
MGC10946	80763
NPQ	80763
SPEXIN	80763
NYD-TSP1	84654
FLJ25709	84654
PPP1R148	84654
CGI-44	58472
SQR	58472
P62	8878
P60	8878
P62B	8878
A170	8878
SRA	10011
STRAA1	10011
MGC24047	149563
ERRF	149563
FLJ10379	55133
ASV	6714
C-SRC	6714
KIAA0309	10847
SWR1	10847
DOMO1	10847
SNIP	80725
P140CAP	80725
KIAA1684	80725
FLJ13352	79644
SRD5A2L	79644
SRD5A2L1	79644
SREBP1	6720
BHLHD1	6720
SREBP-1C	6720
SREBP1A	6720
SREBP2	6721
BHLHD2	6721
RP5	112637020
821D11.7	112637020
DKFZP564B176	140890
SRRP86	140890
SRRP508	140890
FLJ36754	285672
P18SRP	285672
MCM1	6722
FLJ25286	153443
P49	153443
BUD22	153443
RLB1	153443
KIAA1304	57522
ARHGAP13	57522
KIAA0456	23380
ARHGAP34	23380
SRGAP2A	23380
KIAA0411	9901
MEGAP	9901
WRP	9901
ARHGAP14	9901
PPG	5552
SAR	6345
SPS1	6723
DJ1057D4.1	170552
DJ697K14.1	6725
PTK70	6725
ALURBP	6727
MGC14326	6727
DJ274L14.2	153932
SFRSK1	6732
SFRSK2	6733
SRPK2PS	100419416
MSSK1	26576
SRP-ALPHA	6734
SRALPHA	6734
SR-ALPHA	6734
APMCF1	58477
SR-BETA	58477
ETX1	8406
SRPUL	27286
ILV1	63826
ISO1	63826
HC/HCC	402055
SRR1L	402055
SRM160	10250
POP101	10250
MGC39488	10250
SRM300	23524
SRL300	23524
KIAA0324	23524
CWC21	23524
FLJ37078	222183
NSR100	84530
ASR2	51593
SERRATE	51593
ARS2	51593
ASF	6426
SF2	6426
SRP30A	6426
SF2P33	6426
MGC5228	6426
SC-35	6427
SC35	6427
PR264	6427
SFRS2A	6427
SRP20	6428
SRP75	6429
SRP40	6430
HRS	6430
SRP55	6431
B52	6431
9G8	6432
ZCRB2	6432
HSSG1	6432
AAG3	6432
RBM37	6432
ZCCHC20	6432
SRP46	10929
SRP30C	8683
TASR1	10772
TASR2	10772
SRP38	10772
SRRP40	10772
SFRS13	10772
PPP1R149	10772
HST2687	100130799
P54	9295
NET2	9295
SRRP35	135295
SFRS19	135295
NPN3	140809
SRX1	140809
YKL086W	140809
DJ850E9.2	140809
TDF	6736
KIAA0693	26039
CREST	26039
KIAA-ISO	51188
LARP3	6741
LA	6741
LA/SSB	6741
SSBP	6742
MTSSB	6742
HSPC116	23635
CSDP	23648
SSDP	23648
FLJ10355	23648
SSDP1	23648
MSTP128	619518
SRCRB-S4D	136853
S4D-SRCRB	136853
FLJ35258	284297
S5D-SRCRB	284297
KIAA1298	54434
SSH1L	54434
KIAA1725	85464
FLJ20515	54961
FLJ10928	54961
FLJ40316	136263
NA14	8636
N14	8636
SPN1	8082
SPN2	8082
SCO-SPONDIN	23145
KIAA0543	23145
FLJ36112	23145
TRAPA	6745
TLAP	6746
TRAPB	6746
TRAPG	6747
TRAPD	6748
PRED90	728039
MGC10960	728039
PRED57	728039
FACT80	6749
SMST	6750
HSPC182	29101
FLS485	51066
SSU-2	51066
CT5.1	6756
HOM-MEL-40	6757
HD21	6757
MGC3884	6757
MGC15364	6757
MGC119055	6757
CT5.2A	6757
CT5.2B	727837
HMSD1	117178
CT5.3	10214
CT5.4	6759
OTTHUMT00000056510	548313
PSISSX2	280657
PSISSX1	100996564
PSISSX3	326341
PSISSX4	326337
PSISSX5	326339
PSISSX6	326587
PSISSX7	326590
PSISSX8	326585
PSISSX9	326586
PSISSX10	100287603
ST3O	6482
SIATFL	6482
ST3GALA.1	6482
ST3GALII	6483
ST3GALA.2	6483
STZ	6484
SAT3	6484
FLJ11867	6484
ST3GALV	8869
SIATGM3S	8869
ST3GALVI	10402
KIAA1877	84620
ST6GALII	84620
ST6GALNACI	55808
ST6GALNAII	10610
STHM	10610
ST6GALNACIV	27090
SIAT3C	27090
MGC3184	81849
ST6GALNACV	81849
ST6GALNACVI	30815
TSG7	7982
SEN4	7982
ETS7Q	7982
HELG	7982
RAY1	7982
FAM4A	7982
ST7AS1	93653
ST7AS2	93654
NCRNA00026	93655
NCRNA00042	338069
FLJ20284	54879
STLR	54879
ST7R	54879
FAM4B	54879
STX	8128
ST8SIA-II	8128
HST19690	8128
PST	7903
PST1	7903
APAL	100128098
SNC6	6767
HSPABP1	6767
HIP	6767
P48	6767
FAM10A1	6767
FAM10A3P	144638
FAM10A4P	145165
FAM10A6P	157530
FAM10A7P	155019
SNC19	6768
HAI	6768
MT-SP1	6768
TMPRSS14	6768
KIAA0535	9705
ZC2HC10	9705
NZF3	9705
NZF-3	9705
ZC2H2C3	9705
HCCS-1	400410
FLJ33788	283687
KIAA0246	23166
STAB-1	23166
FEEL-1	23166
CLEVER-1	23166
FELE-1	23166
FEX1	23166
SCARH2	23166
DKFZP434E0321	55576
FELL	55576
STAB-2	55576
HARE	55576
FEEL-2	55576
SCARH1	55576
STAC1	6769
24B2	342667
MGC2793	246329
SA-1	10274
SCC3A	10274
SA1	10274
SA-2	10735
SCC3B	10735
SA2	10735
DKFZP434A0131	54441
STAG3L1P	54441
MGC131759	442582
STAG3L2P	442582
STAG3L3P	442578
FLJ13195	64940
STAG3L4P	64940
STAM1	8027
LOCUS3182	102723166
HBP	10254
AMSH	10617
AMSH-LP	57559
KIAA1373	57559
AMSH-FP	57559
FLJ31524	57559
ALMALPHA	57559
BA399O19.2	57559
STAP-1	26228
BRDG1	26228
STAP-2	55620
BKS	55620
STARD1	6770
ES64	10948
MLN64	10948
MENTHO	83930
MGC3251	83930
MGC10327	80765
GTT1	56910
KIAA0189	9754
ARHGAP38	9754
KIAA1300	57519
KIF16A	57519
NY-CO-28	10809
CGI-52	10809
PCTP2	10809
GT650	90627
DLC2	90627
ARHGAP37	90627
STARD1P1	6771
STAT91	6772
ISGF-3	6772
STAT113	6773
APRF	6774
D12S1644	6778
IL-4-STAT	6778
STR	6779
PPP1R150	6780
39K2	27067
FLJ41801	8987
GENX-3414	8987
STC-2	8614
PRSS24	26872
IPCA-1	261729
STAMP1	261729
STMP	261729
TSAP6	55240
DUDLIN-2	55240
STMP3	55240
FLJ23153	79689
TIARP	79689
STAMP2	79689
SCHLAH	79689
MAPTIT	246744
MCPH7	6491
GOK	6786
D11S4896E	6786
MGC52022	375346
FLJ38577	340061
NET23	340061
ERIS	340061
MPYS	340061
STING	340061
MITA	340061
HOP	10963
STI1	10963
MST2	6788
KRS1	6788
KRS2	6789
YSK3	6789
LOK	6793
PRO2729	6793
PJS	6794
LKB1	6794
LIP1	114790
KIAA1898	114790
LKB1IP	114790
STK11IP1	114790
PKL12	8576
MPSK	8576
DRAK1	9263
DRAK2	9262
D6S60	8859
G11	8859
BPG116M5.10	373159
MST-3	8428
MST3	8428
MST3B	8428
STE20	8428
SOK1	10494
YSK1	10494
MST4	51765
MASK	51765
TDRD8	56164
SGK396	56164
MGC22688	202374
YANK1	202374
CTC-255N20	105378217
STKG6	55351
YANK2	55351
STK32	55351
HSA250839	55351
PKE	282974
MGC23665	282974
YANK3	282974
STK33PS	553118
BA550O8.2	140901
CLIK1	140901
KIAA1278	27148
FU	27148
NDR	11329
NDR1	11329
KIAA0965	23012
NDR2	23012
DCHT	27347
SPAK	27347
MGC4796	83931
SGK495	83931
MGC43306	169436
SGK071	169436
SMN	3925
OP18	3925
PR22	3925
PP19	3925
PP17	3925
LAG	3925
FLJ32206	3925
SCG10	11075
SCLIP	50861
RB3	81551
FLJ23152	401236
PL-5283	647087
MM47	647087
FLJ22559	79991
BA541N10.2	79991
BND7	2040
HUNC-24	9399
SLP-1	9399
STORP	9399
FLJ36370	9399
SLP-2	30968
HSPC108	30968
SRO	161003
EPB7.2L	161003
SBLF	11037
STONED-B1	11037
SALF	286749
STNB2	85439
STN2	85439
FLJ25162	219736
DKFZP762K222	56977
FLJ33340	90529
MAPO2	90529
MGC46496	285555
FLJ40246	441476
FLJ40172	285051
FLJ12541	64220
NY-BR-96	92335
LYK5	92335
STLK	92335
STRAD	92335
CALS-21	55437
PAPK	55437
ILPIPA	55437
ILPIP	55437
STLK6PS1	389599
ALS2CR2P1	389599
UNRIP	11171
PT-WD	11171
MAWD	11171
FLJ11307	55342
SPNR	55342
FLJ14743	85369
KIAA1761	85369
FAR11A	85369
KIAA1170	57464
FAR11B	57464
DWORF	100507537
PPP2R6A	6801
STRN1	6801
SG2NA	29966
PPP2R6B	29966
S/G2NA	29966
ZIN	29888
PPP2R6C	29888
STS-Y	6803
TMC	3703
MGC9042	3703
STT3-A	3703
SIMP	201595
FLJ90106	201595
STT3-B	201595
UBOX1	10273
CHIP	10273
SDCCAG7	10273
HSPABP2	10273
NY-CO-7	10273
DKFZP761P211	375057
HPC-1	6804
P35-1	6804
EPM	2054
P35-2	6810
SED5	6811
CARB	9482
HSYN10	8677
SYN10	8677
STX13	23673
STX14	23673
HSYN16	8675
SYN16	8675
FLJ20651	55014
UFE1	53407
LOC100507266	100507266
MGC21382	415117
HUNC18	6812
MUNC18-1	6812
UNC18	6812
RBSEC1	6812
UNC18B	6813
HUNC18B	6813
UNC-18C	6814
SYNIP	252983
MGC50337	252983
TOMOSYN	134957
LLGL3	134957
KIAA1006	9515
LLGL4	9515
AMISYN	29091
HSPC156	29091
SURTK106	55359
DKFZP761P1010	55359
NOK	55359
MK-STYX	51657
PC4	10923
P15	10923
P14	10923
EM:AB014080.4	646520
CH1	51430
SLP1	51430
OPT	51430
SDS3	64426
FLJ00052	64426
SAP45	64426
SUFUH	51684
SUFUXL	51684
PRO1280	51684
FLJ11808	79783
ORF19	79783
DERP13	79783
F23858	57794
DKFZP434E2216	57794
RBP	57794
KIAA0365	10147
SGT1	10910
BA255A11.1	441394
SGT1P	441394
MGC15151	441394
KIAA1077	23213
SULF-1	23213
HSULF-1	23213
KIAA1247	55959
HSULF-2	55959
SULF-2	55959
P-PST	6817
HAST4	6799
TL-PST	6818
ST1B2	27284
ST1C1	6819
SULT1C1P	151234
SULT1C	27233
SULT1D1	133150
EST	6783
DHEA-ST	6822
HSST2	6820
SULTX3	25830
HBR-STL-1	25830
FGE	285362
UNQ3037	285362
DKFZP566I1024	25870
PIC1	7341
GMP1	7341
SMT3C	7341
SUMO-1	7341
SMT3H3	7341
OFC10	7341
PIC1L	391257
SMT3B	6613
SMT3BP	285829
DJ271M21	285829
SMT3A	6612
DJ281H8.4	387082
KIAA0810	23353
FLJ12407	23353
MGC33329	256979
DJ726C3.1	140732
TSARG4	140732
SPT3	8464
SPT3L	8464
SPT4H	6827
SPT4	6827
SUPT4A	6827
SPT5H	6829
SPT5	6829
FLJ34157	6829
KIAA0162	6830
SPT6H	6830
STAF65GAMMA	9913
KIAA0764	9913
SPT7L	9913
STAF65	9913
FACT	11198
FACTP140	11198
SPT16/CDC68	11198
FLJ14010	11198
FLJ10857	11198
CDC68	11198
BCM670	400011
SPT20	55578
BA421P11.4	55578
P38IP	55578
SPT20L	100130302
SUV3	6832
ERV29	6836
FLJ22993	6836
MGC102753	6836
FLJ30322	6838
RRP14	6838
DKFZP761E1824	64420
BK65A6.2	56241
FLJ22778	56241
W5C5	56241
MGC26847	203328
FLJ10052	55061
KIAA0527	26032
KMT1A	6839
FLJ23414	79723
KMT1B	79723
JJAZ1	23512
KIAA0160	23512
CHET9	23512
SV2	9900
KIAA0736	9900
KIAA0735	9899
HST19680	9899
MGC45441	374969
BA427L11.3	79987
POLYDOM	79987
FLJ13529	79987
RP11-534G20.3	102724316
DKFZP313A2432	258010
DKFZP761H039	55530
MGC46715	136306
KIAA0640	23075
SWAP-70	23075
BA395P17.9	375757
SAE3	375757
FLJ35119	126074
ZSWIM7AP1	126074
SWS1AP1	126074
FLJ20121	54823
HSSWT1	54823
FLJ14495	94056
PRO3113	94056
FLJ20366	55638
GOLSYN	55638
KIAA1472	55638
OCSYN	55638
SNPHL	55638
BA108K14.6	93426
CT76	93426
MRP2	100130958
CESC1	256126
SYL	342898
FLJ27441	342898
HOM-TES-14	6847
SCP1	6847
CT8	6847
DJ62D2.1	221711
NO145	221711
7H3	85360
FLJ13511	85360
SYD1	85360
FLJ13815	84144
P29	25949
DKFZP564O2082	25949
NTC31	25949
FSAP29	25949
SYM	8189
SPK	8189
SYNII	6854
SYNIIA	6854
SYNIIB	6854
SYNCOILIN	81493
NSAP1	10492
GRY-RBP	10492
DJ3J17.2	10492
HNRPQ1	10492
HNRNP-Q	10492
HNRNPQ	10492
FLJ14220	79953
IFITMD5	79953
DSPC2	79953
CAPUCIN	646658
IFITMD4	646658
DSPC1	646658
SYNE-1B	23345
KIAA0796	23345
8B	23345
NESPRIN-1	23345
ENAPTIN	23345
MYNE1	23345
CPG2	23345
DJ45H2.2	23345
SCAR8	23345
ARCA1	23345
NESP1	23345
SYNE-2	23224
DKFZP434H2235	23224
NESPRIN-2	23224
NUANCE	23224
NUA	23224
KIAA1011	23224
NESP2	23224
FLJ25605	161176
NET53	161176
NESPRIN-3	161176
NESP3	161176
FLJ36445	163183
NESPRIN-4	163183
NESP4	163183
SYNGAP	8831
RASA5	8831
KIAA1938	8831
SYNGAP1-AS	112390310
INPP5G	8867
PARK20	8867
INPP5H	8871
ARIP2	55333
KIAA0353	23336
SYN	23336
KIAA1029	11346
MYOPODIN	171024
FLJ12921	79933
MGC26651	132204
SPO	132204
SYNG	11276
MGC104959	11276
MRX96	6855
MG29	284612
DJ453C12.4	90196
P65	6857
KIAA1342	6860
HST1192	6860
IPCA-7	9066
SYT-VII	9066
MGC150517	9066
DKFZP434K0322	90019
KIAA0080	23208
MGC10881	23208
MGC17226	23208
DKFZP781D015	23208
SRG1	91683
KIAA1427	57586
SYTXIV	255928
FLJ34198	255928
SYTDEP	401135
CHR415SYT	401135
CHR10SYT	83849
YT14R	83851
CHR14SYT	83851
STREP14	83851
SYT-17	51760
SLP1	84958
JFC1	84958
FLJ14996	84958
EXOPHILIN-7	84958
FLJ20163	54843
FLJ21219	54843
KIAA1597	54843
EXOPHILIN-4	54843
CHR11SYT	54843
SLP2	54843
SGA72M	54843
MGC102768	54843
PPP1R151	54843
SLP3	94120
EXOPHILIN-6	94120
HRD1	84447
DER3	84447
DKFZP566C0424	26099
FLJ10387	23334
SZT2B	23334
RP11-506B15.1	23334
FLJ34502	23334
SZT2A	23334
TAR1	134864
TA1	134864
PNR	9038
TA4	319100
TA5	83551
TAR5	83551
TA3	134860
TAR3	134860
KIAA0733	23118
OTTHUMG00000021331	727682
NPK	6863
ZNEUROK1	6866
NKB	6866
NK3	6866
LNCZBTB39-1:2	6866
LNCZBTB39	6866
HK-1	255061
PPTC	255061
PPT-C	255061
AZU-1	10579
ECTACC	10579
ERIC1	10460
ERIC-1	10460
MASKIN	10460
TACC4	10460
NK1R	6869
NKIR	6869
SKR	6865
NK2R	6865
NK3R	6870
TAC3R	6870
TROP2	4070
GA733-1	4070
EGP-1	4070
STAF42	117143
ADA1	117143
HADA1	117143
HFI1	117143
HADA2	6871
ADA2A	6871
MGC21874	93624
FLJ20221	10474
FLJ21329	10474
ADA3	10474
HADA3	10474
NGG1	10474
NSCL2	6872
TAFII250	6872
KAT4	6872
DYT3/TAF1	6872
TAFI48	9015
SL1	9015
TAFI63	9014
SL1	9014
RAF1B	9014
RAFI63	9014
TAFI110	9013
TAFI95	9013
SL1	9013
MGC:39976	9013
MGC5306	79101
TAF(I)41	79101
TAFII150	6873
CIF150	6873
TAF140	83860
TAFII140	83860
TAFII130	6874
TAFII135	6874
TAFII105	6875
TAFII100	6877
PAF65B	27097
HST33855	645744
TAFII70	6878
TAFII80	6878
MGC:8964	6878
TAFII85	6878
PAF65A	10629
TAFII55	6879
CT40	54457
FLJ32821	129685
TAF(II)43	129685
TAFII31	6880
TAFII32	6880
TAFIID32	6880
MGC5067	6880
CGI-137	6880
MGC1603	6880
MGC3647	6880
AD-004	6880
TAFII31L	51616
DN-7	51616
DN7	51616
TFIID-31	51616
TAF2GL	163088
TAFII30	6881
TAFII28	6882
TAFII20	6883
TAFII18	6884
HTAFII68	8148
RBP56	8148
NPL3	8148
TAFA-1	407738
TAFA-2	338811
TAFA-3	284467
TAFA-4	151647
TAFA-5	25817
FLJ32631	117289
IDDM21	117289
ARHGAP47	117289
SM22	6876
WS3-10	6876
TAGLN1	6876
SMCC	6876
DKFZP686P11128	6876
KIAA0120	8407
HA1756	8407
NP25	29114
NP22	29114
SCL	6886
BHLHA17	6886
BHLHA19	6887
TAL-H	6889
MGC16471	132001
DKFZP434E0519	132001
KIAA1728	85461
ROLSB	85461
DKFZP564D166	26115
FLJ10215	26115
FLJ11824	26115
KIAA1148	26115
KIAA1636	26115
ROLS	26115
ROLSA	26115
DKFZP761P1121	128989
FLJ12688	79613
KIAA1746	79613
I-TRAF	10010
KIAA1361	57551
MARKK	57551
PSK2	57551
MAP3K16	57551
FLJ14314	57551
TAO1	57551
TAO1	9344
KIAA0881	9344
PSK	9344
PSK1	9344
TAO2	9344
MAP3K17	9344
JIK	51347
DPK	51347
MAP3K18	51347
PSF1	6890
RING4	6890
D6S114E	6890
PSF2	6891
RING11	6891
D6S217E	6891
TAPA	6892
TAPBP-R	55080
FLJ10143	55080
TAPBPR	55080
FLJ90013	202018
FLJ39653	202020
TRP-185	6894
TRM3	6894
TRMT3	6894
TRBP	6895
TRBP	6896
TDP-43	23435
ALS10	23435
BA318P23.1	643503
FLJ12528	80222
FLJ25005	123283
THRRS-L	123283
T1R1	80835
TR1	80835
T1R2	80834
T1R3	83756
T2R1	50834
TRB7	50834
T2R02	338396
T2R2	338396
T2R3	50831
T2R4	50832
T2R5	54429
T2R06	448990
T2R6	448990
T2R7	50837
TRB4	50837
T2R8	50836
TRB5	50836
T2R9	50835
TRB6	50835
T2R10	50839
TRB2	50839
T2R12	266656
T2R13	50838
TRB3	50838
T2R14	50840
TRB1	50840
T2R15	266657
PS8	266657
T2R16	50833
T2R18	338414
TAS2R65	338414
T2R19	259294
T2R23	259294
T2R20	259295
T2R56	259295
T2R22	266661
T2R30	259293
T2R31	259290
T2R53	259290
T2R33	266665
T2R36	266666
T2R37	266667
T2R61	5726
T2R59	259287
T2R24	353164
T2R55	353164
HT2R55	353164
TAS2R55	353164
T2R52	259289
ZG24P	259291
T2R54	259292
T2R51	259296
T2R60	338398
T2R62	338399
TAS2R62	338399
T2R64	338412
T2R64P	338412
T2R68P	100653053
PS7	100653053
FLJ11577	80231
SE89-1	23272
RAP140	23272
KIAA1105	23272
TASOR1	23272
FLJ20360	54906
BA318E3.2	54906
KIAA2006	54906
FLJ20212	55617
DJ585I14.2	55617
CDA11	83940
KIAA0218	9797
TXBP151	8887
CALCOCO3	8887
TIP-1	30851
BTHS	6901
XAP-2	6901
G4.5	6901
TAZ1	6901
FLJ32820	219793
SPATIAL	219793
TBC	23216
TBC1	23216
KIAA1108	23216
PARIS1	55357
TBC1D2A	55357
ARMUS	55357
KIAA1055	23102
TBC1D3A	729873
DKFZP434P2235	729873
PRC17	729873
PRC17	414059
MGC44903	414060
KIAA0603	9882
AS160	9882
DKFZP779C0666	9882
KIAA0210	9779
DJ257A7.3	51256
FLJ32666	51256
HBLP1	11138
VRP	11138
GRAMD8	11138
FLJ20298	54885
RP11-321G1.1	54885
GRAMD8B	54885
KIAA0882	23158
GRAMD9	23158
KIAA0676	23061
GRAMD9B	23061
EPI64	83874
AC004997.C22.2	83874
DKFZP434P1750	26000
RAB27A-GAPBETA	26000
FLJ13130	26000
EPI64B	26000
FLJ00332	374403
CARABIN	374403
EPI64C	374403
KIAA0608	23232
FLJ10743	54662
KIAA1322	57533
FLJ12085	64786
DKFZP761D0223	64786
MGC25062	125058
FLJ20748	125058
FLJ12168	79735
FLJ11082	55296
DJ852M4.2	128637
MGC34741	161514
MGCRABGAP	161514
FLJ20337	55633
DJ744I24.2	55633
FLJ11046	55773
KIAA1171	57465
TLDC6	57465
DFNA65	57465
MGC51025	353149
FLJ40244	254272
DKFZP434O047	26083
KIAA0984	23329
MGC21654	93594
GM85	93594
FLJ30899	221322
DJ310J6.1	221322
FLJ34235	221322
BA57L9.1	221322
BROMI	221322
CG22	1155
CKAPI	1155
CFC	6903
FLJ10560	55171
KCS1	6905
PAC2	6905
MGC10233	219899
MGC16169	93627
HSPC302	93627
NAK	29110
PROSAPIP2	9755
KIAA0775	9755
EBI	6907
IRA1	79718
FLJ12894	79718
TBLR1	79718
C21	79718
DC42	79718
WS-BETATRP	26608
WBSCR13	26608
DKFZP43N024	26608
SAZD	10607
UTP13	10607
TFIID	6908
TLP	9519
STUD	9519
TRF2	9519
TLF	9519
TRF3	387332
TBP2	387332
FLJ14621	84897
TB-5	84897
NIAM	84897
CPR2	9238
KIAA0948	9238
H_TD2522F11.8	9238
FASTKD4	9238
CATCH22	6899
TBX3-ISO	6926
XHL	6926
TBX13	347853
DJ747L4.1	9095
TPIT	9095
TBLYM	30009
T-BET	30009
CYP5	6916
CYP5A1	6916
THAS	6916
TXS	6916
TXAS	6916
FLJ36557	123036
TAC2-N	123036
C2CD1	123036
KIAA0738	9747
FLJ40722	285966
GATD9	285966
FLJ40722-LIKE	653691
TCAF2BP	653691
DKFZP313N0621	285343
TOAG-1	285343
T-CAP	8557
TELE	8557
TELETHONIN	8557
CMD1N	8557
SII	6917
TF2S	6917
TFIIS	6917
TFIIS	6919
TFIIS.H	6920
P21	9338
PP21	9338
SIIR	9338
P21	9338
WEX9	9338
MY048	140597
MY0876G05	140597
WEX1	140597
MGC15737	85012
WEX8	85012
FLJ21174	79921
WEX7	79921
WEX4	340543
WEX2	158931
MGC23947	56849
WEX5	56849
MGC45400	90843
WEX3	90843
DKFZP313K1940	51186
WEX6	51186
MGC17403	170082
FLJ32112	127428
CA150	10915
URN1	10915
FLJ38950	256536
E2A	6929
ITF1	6929
MGC129647	6929
MGC129648	6929
BHLHB21	6929
VDIR	6929
E47	6929
P75	6929
SEF2-1B	6925
ITF2	6925
BHLHB19	6925
E2-2	6925
MIR4529HG	105372127
TCF-1	6932
TCF-4	6934
HEB	6938
HTF4	6938
HST17266	6938
BHLHB20	6938
P64	6938
EC2	6939
PARAXIS	6939
BHLHA40	6939
SC1	6941
AR1	6942
SPBP	6942
POD1	6943
BHLHA23	6943
OUT	150921
BHLHA24	150921
BHLHA25	100129654
NULP1	22980
KIAA1049	22980
FIGLB	10732
E2BP-1	10732
CHA	10732
BHLHE82	10732
MGC10854	84260
TPMS	84260
TC-1	56892
HTC-1	56892
TC1	56892
TIRC7	10312
OC-116	10312
OC116	10312
ATP6N1C	10312
ATP6I	10312
A3	10312
ATP6V0A3	10312
TCL1	8115
TML1	9623
TCL6E1	27004
TNG2	27004
TNG1	27004
TCI	6947
TC1	6947
