entrez_id	symbol	chromosome	cytoband	type	synonyms	hgnc_id	ensembl_id	
8689	KRT36	17	17q21.2	protein-coding	KRTHA6	HGNC:6454	ENSG00000126337	
340600	ATF4P2	X	Xq28	pseudogene		HGNC:34025	ENSG00000273041	
340602	EZHIP	X	Xp11.22	protein-coding	CXorf67|CATACOMB	HGNC:33738	ENSG00000187690	
2459	FRA15A	15	15q22	other		HGNC:3856		
2458	FRA14C	14	14q24.1	other		HGNC:3855		
2455	FRA13C	13	13q21.2	other		HGNC:3852		
2454	FRA13B	13	13q21	other		HGNC:3851		
2457	FRA14B	14	14q23	other		HGNC:3854		
2456	FRA13D	13	13q32	other		HGNC:3853		
2451	FRA12D	12	12q24.13	other		HGNC:3848		
2450	FRA12C	12	12q24.2	other		HGNC:3847		
2453	FRA13A	13	13q13.2	other		HGNC:3850		
2452	FRA12E	12	12q24	other		HGNC:3849		
442195	RPS17P1	6	6p22.1	pseudogene	RPS17p|dJ994E9.1	HGNC:13982	ENSG00000213900	
387263	C6orf120	6	6q27	protein-coding	bA160E12.4	HGNC:21247	ENSG00000185127	
387266	KRTAP5-3	11	11p15.5	protein-coding	KRTAP5.3|KRTAP5-9	HGNC:23598	ENSG00000196224	
387267	KRTAP5-4	11	11p15.5	protein-coding	KRTAP5.4	HGNC:23599	ENSG00000241598	
387264	KRTAP5-1	11	11p15.5	protein-coding	KRN1L|KRTAP5.1	HGNC:23596	ENSG00000205869	
389852	SPACA5	X	Xp11.23	protein-coding	SLLP2|LYZL5|LYC5|UNQ6288|dJ54B20.3|PNPK6288	HGNC:31353	ENSG00000171489	
389857	CENPVL1	X	Xp11.22	protein-coding	CENPVP1|PRR6L1	HGNC:31851	ENSG00000223591	
389856	USP27X	X	Xp11.23	protein-coding	USP27	HGNC:13486	ENSG00000273820	
53346	TM6SF1	15	15q25.2	protein-coding		HGNC:11860	ENSG00000136404	
53347	UBASH3A	21	21q22.3	protein-coding	STS-2|TULA|CLIP4	HGNC:12462	ENSG00000160185	
53344	CHIC1	X	Xq13.2	protein-coding		HGNC:1934	ENSG00000204116	
53345	TM6SF2	19	19p13.11	protein-coding	Lpr4	HGNC:11861	ENSG00000213996	
53342	IL17D	13	13q12.11	protein-coding	IL-17D|FLJ30846	HGNC:5984	ENSG00000172458	
53343	NUDT9	4	4q22.1	protein-coding	MGC3037	HGNC:8056	ENSG00000170502	
53340	SPA17	11	11q24.2	protein-coding	SP17|CT22	HGNC:11210	ENSG00000064199	
101929798	PDE4DIPP4	1	1p11.2	pseudogene		HGNC:55083	ENSG00000275585	
101929796	NOTCH2NLR	1	1p11.2	protein-coding		HGNC:53925	ENSG00000286106	
53349	ZFYVE1	14	14q24.2	protein-coding	ZNFN2A1|DFCP1|KIAA1589|TAFF1|PPP1R172	HGNC:13180	ENSG00000165861	
100873828	RNU5E-3P	4	4p11	pseudogene		HGNC:42512	ENSG00000251722	
100873829	RNU5E-4P	1	1p36.22	pseudogene		HGNC:42513	ENSG00000201801	
9629	CLCA3P	1	1p22.3	pseudogene	CLCA3	HGNC:2017	ENSG00000153923	
403219	OR7E157P	8	8p23.1	pseudogene		HGNC:31231	ENSG00000233176	
106481559	RNU6-1200P	3	3q13.31	pseudogene		HGNC:48163	ENSG00000206889	
3084	NRG1	8	8p12	protein-coding	HGL|NRG1-IT2|HRG|NDF|GGF	HGNC:7997	ENSG00000157168	
106481557	RNU6-1194P	3	3p26.3	pseudogene		HGNC:48157	ENSG00000252017	
9622	KLK4	19	19q13.41	protein-coding	PRSS17|EMSP|EMSP1|PSTS|KLK-L1	HGNC:6365	ENSG00000167749	
106481555	RNU6-1191P	16	16q23.2	pseudogene		HGNC:48154	ENSG00000252608	
9620	CELSR1	22	22q13.31	protein-coding	ME2|HFMI2|FMI2|CDHF9|ADGRC1	HGNC:1850	ENSG00000075275	
100873824	RNU2-7P	13	13q12.11	pseudogene		HGNC:42505	ENSG00000222726	
9626	GUCA1C	3	3q13.13	protein-coding	GCAP3	HGNC:4680	ENSG00000138472	
9625	AATK	17	17q25.3	protein-coding	AATYK|KIAA0641|LMTK1|LMR1|AATYK1|PPP1R77	HGNC:21	ENSG00000181409	
100873827	RNU5E-2P	1	1q42.3	pseudogene		HGNC:42511		
103482528	TRUND-NNN8-1	1	1p13.3	pseudogene		HGNC:50820		
103482529	TRUND-NNN1-1	6	6p22.2	tRNA	tRNA-Und-NNN-1-1	HGNC:50813		
103482526	TRUND-NNN9-1	2	2p13.3	pseudogene		HGNC:50821		
103695432	LINC01167	10	10q26.3	ncRNA	TCONS_00018075	HGNC:49536	ENSG00000224758	
103695433	LINC01322	3	3q26.1	ncRNA	RUS	HGNC:50528	ENSG00000244128	
103695431	LINC01048	13	13q13.3	ncRNA		HGNC:49042	ENSG00000230390	
103695436	LINC01269	14	14q24.2	ncRNA	PARLncRNA-1|HNSCAT1	HGNC:50325	ENSG00000258689	
103482524	TRUND-NNN5-1	17	17q24.2	tRNA	tRNA-Und-NNN-5-1	HGNC:50817		
103695434	LINC01396	4	4p16.2	ncRNA		HGNC:50675	ENSG00000273396	
103695435	BBOX1-AS1	11	11p14.2-p14.1	ncRNA		HGNC:50700	ENSG00000254560	
1974	EIF4A2	3	3q27.3	protein-coding	EIF4F|DDX2B|BM-010	HGNC:3284	ENSG00000156976	
107057644	RN7SKP70	5	5q35.3	pseudogene		HGNC:45794	ENSG00000252464	
107057647	RNU6-112P	4	4q22.1	pseudogene		HGNC:47075	ENSG00000200469	
107057646	RNU4-22P	14	14q31.3	pseudogene		HGNC:46958	ENSG00000222990	
137075	CLDN23	8	8p23.1	protein-coding	CLDNL	HGNC:17591	ENSG00000253958	
387486	LINC00320	21	21q21.1	ncRNA	C21orf131|NCRNA00320|PRED14|FLJ37539	HGNC:19690	ENSG00000224924	
645145	ZBED1P1	4	4q25	pseudogene		HGNC:44004	ENSG00000250304	
645142	PPIAL4D	1	1q21.1	protein-coding		HGNC:33998	ENSG00000289549	
3355	HTR1F	3	3p12	protein-coding	HTR1EL|5-HT1F	HGNC:5292	ENSG00000179097	
3354	HTR1E	6	6q14.3	protein-coding	5-HT1E	HGNC:5291	ENSG00000168830	
3357	HTR2B	2	2q37.1	protein-coding	5-HT(2B)|5-HT2B	HGNC:5294	ENSG00000135914	
3356	HTR2A	13	13q14.2	protein-coding	HTR2|5-HT2A	HGNC:5293	ENSG00000102468	
3351	HTR1B	6	6q14.1	protein-coding	5-HT1B|HTR1D2|5-HT1DB	HGNC:5287	ENSG00000135312	
3350	HTR1A	5	5q12.3	protein-coding	ADRB2RL1|ADRBRL1|5-HT1A	HGNC:5286	ENSG00000178394	
3352	HTR1D	1	1p36.12	protein-coding	HTRL|RDC4|HT1DA|5-HT1D	HGNC:5289	ENSG00000179546	
2547	XRCC6	22	22q13.2	protein-coding	G22P1|D22S731|D22S671|KU70|ML8	HGNC:4055	ENSG00000196419	
342510	CD300E	17	17q25.1	protein-coding	CD300LE|IREM2|CLM2	HGNC:28874	ENSG00000186407	
3359	HTR3A	11	11q23.2	protein-coding	HTR3|5-HT3R|5-HT3A	HGNC:5297	ENSG00000166736	
3358	HTR2C	X	Xq23	protein-coding	HTR1C|5-HT2C|5HTR2C	HGNC:5295	ENSG00000147246	
157489	SDAD1P1	8	8p21.2	pseudogene		HGNC:31403	ENSG00000228451	
105373300	LINC02589	X	Xq22.2	ncRNA		HGNC:53859		
100189482	TRP-AGG5-1	2	2p12	tRNA	TRNAP25P|tRNA-Pro-AGG-5-1	HGNC:35055		
220930	ZEB1-AS1	10	10p11.22	ncRNA		HGNC:42354	ENSG00000237036	
101927233	SEMA6A-AS1	5	5q23.1	ncRNA		HGNC:51110	ENSG00000248445	
101927230	LINC01969	17	17q21.33	ncRNA		HGNC:52795	ENSG00000249406	
101927239	LINC01989	17	17q12	ncRNA		HGNC:52821	ENSG00000261156	
115653	KIR3DL3	19	19q13.42	protein-coding	KIRC1|KIR3DL7|KIR44|CD158Z	HGNC:16312	ENSG00000242019	
115650	TNFRSF13C	22	22q13.2	protein-coding	BAFFR|CD268	HGNC:17755	ENSG00000159958	
100189273	TRL-AAG1-2	5	5q35.3	tRNA	TRNAL24|tRNA-Leu-AAG-1-2	HGNC:34836		
100189272	TRY-GTA1-1	6	6p22.2	tRNA	TRNAY10|tRNA-Tyr-GTA-1-1	HGNC:34835		
442396	ARF1P3	8	8q24.13	pseudogene		HGNC:39884	ENSG00000253885	
147429	AQP4-AS1	18	18q11.2	ncRNA	C18orf16|CHST9-AS1|FLJ30507	HGNC:26399	ENSG00000260372	
132243	H1-8	3	3q22.1	protein-coding	H1FOO	HGNC:18463	ENSG00000178804	
132241	RPL32P3	3	3q21.3	pseudogene		HGNC:27024	ENSG00000251474	
100420473	DUSP12P1	3	3q12.1	pseudogene		HGNC:49059	ENSG00000277000	
100420471	ARL4AP4	3	3p24.2	pseudogene		HGNC:52373	ENSG00000231395	
100271261	RPS3AP35	8	8p23.1	pseudogene		HGNC:35902	ENSG00000244289	
100420477	LDHAL6FP	6	6q25.3	pseudogene		HGNC:44240	ENSG00000217783	
100420476	SSR1P1	6	6q25.1	pseudogene		HGNC:39273	ENSG00000220598	
643669	CCER2	19	19q13.2	protein-coding		HGNC:44662	ENSG00000262484	
643668	PSMC1P9	12	12p12.3	pseudogene		HGNC:39784	ENSG00000255993	
143501	C11orf40	11	11p15.4	unknown	1-Nov	HGNC:23986	ENSG00000171987	
643664	SLC35G6	17	17p13.1	protein-coding	TMEM21B|AMAC1L3	HGNC:31351	ENSG00000259224	
143503	OR51E1	11	11p15.4	protein-coding	OR51E1P|OR52A3P|GPR164|GPR136	HGNC:15194	ENSG00000180785	
143502	OR52I2	11	11p15.4	protein-coding		HGNC:15221	ENSG00000226288	
143506	SSU72L3	11	11p15.4	protein-coding	SSU72P3	HGNC:43622	ENSG00000284546	
168448	CDC14C	7	7p12.3	protein-coding	MGC26484|CDC14B2|CDC14Bretro|CDC14CP	HGNC:22427	ENSG00000218305	
57209	ZNF248	10	10p11.21	protein-coding	bA162G10.3	HGNC:13041	ENSG00000198105	
8446	DUSP11	2	2p13.1	protein-coding	PIR1	HGNC:3066	ENSG00000144048	
100129572	LOC100129572	4	4q31.23	protein-coding				
727944	LINC01874	2	2p25.3	ncRNA		HGNC:52693	ENSG00000223985	
100462851	COX6B1P6	8	8q21.3	pseudogene		HGNC:37676	ENSG00000253349	
100462850	COX6B1P4	8	8p21.2	pseudogene	COX6BP4	HGNC:2284	ENSG00000253813	
100462857	LSM6P2	12	12q13.12	pseudogene		HGNC:37811	ENSG00000257730	
100129577	MTCH1P1	6	6q24.1	pseudogene		HGNC:55886	ENSG00000216802	
100129574	RLIG1P1	5	5q11.2	pseudogene	C12orf29P1	HGNC:56325	ENSG00000250480	
196335	OR56B4	11	11p15.4	protein-coding		HGNC:15248	ENSG00000180919	
343641	TGM6	20	20p13	protein-coding	TGM3L|dJ734P14.3|TGY|SCA35	HGNC:16255	ENSG00000166948	
25959	KANK2	19	19p13.2	protein-coding	MXRA3|ANKRD25|KIAA1518	HGNC:29300	ENSG00000197256	
100009602	TRY-GTA5-4	14	14q11.2	tRNA	TRNAY2|TRY-GTA5-2|tRNA-Tyr-GTA-5-4	HGNC:33250		
25953	PNKD	2	2q35	protein-coding	DYT8|DKFZp564N1362|FPD1|MR-1|BRP17|FKSG19|TAHCCP2|KIAA1184|KIPP1184|MGC31943|PKND1|MR-1S	HGNC:9153	ENSG00000127838	
25950	RWDD3	1	1p21.3	protein-coding	DKFZP566K023|RSUME	HGNC:21393	ENSG00000122481	
25956	SEC31B	10	10q24.31	protein-coding	SEC31L2|SEC31B-1|DKFZP434M183	HGNC:23197	ENSG00000075826	
25957	PNISR	6	6q16.2	protein-coding	C6orf111|SFRS18|FLJ14752|bA98I9.2|DKFZp564B0769|SRrp130	HGNC:21222	ENSG00000132424	
3827	KNG1	3	3q27.3	protein-coding	KNG|BDK|HK|BK|HMWK	HGNC:6383	ENSG00000113889	
23462	HEY1	8	8q21.13	protein-coding	HESR-1|CHF2|HESR1|HRT-1|CHF-2|HERP2|bHLHb31	HGNC:4880	ENSG00000164683	
3824	KLRD1	12	12p13.2	protein-coding	CD94	HGNC:6378	ENSG00000134539	
3823	KLRC3	12	12p13.2	protein-coding	NKG2-E	HGNC:6376	ENSG00000205810	
3822	KLRC2	12	12p13.2	protein-coding	NKG2-C|CD159c|NKG2C	HGNC:6375	ENSG00000205809	
3820	KLRB1	12	12p13.31	protein-coding	NKR|CD161|NKR-P1|NKR-P1A|hNKR-P1A|CLEC5B	HGNC:6373	ENSG00000111796	
28505	IGHD2-2	14	14q32.33	other	IGHD22	HGNC:5490	ENSG00000211931	
286148	DPY19L4	8	8q22.1	protein-coding		HGNC:27829	ENSG00000156162	
100873590	RNA5SP324	10	10q24.1	pseudogene	RN5S324	HGNC:43224	ENSG00000202047	
100873591	RNA5SP325	10	10q25.1	pseudogene	RN5S325	HGNC:43225	ENSG00000200626	
100873592	RNA5SP326	10	10q25.1	pseudogene	RN5S326	HGNC:43226	ENSG00000200079	
100873593	RNA5SP327	10	10q25.2	pseudogene	RN5S327	HGNC:43227	ENSG00000199364	
100873594	RNA5SP328	10	10q26.2	pseudogene	RN5S328	HGNC:43228	ENSG00000222740	
100873595	RNA5SP329	11	11p15.4	pseudogene	RN5S329	HGNC:43229	ENSG00000202147	
100873596	RNA5SP330	11	11p15.4	pseudogene	RN5S330	HGNC:43230	ENSG00000252905	
100873597	RNA5SP331	11	11p15.2	pseudogene	RN5S331	HGNC:43231	ENSG00000201856	
100873598	RNA5SP332	11	11p15.2	pseudogene	RN5S332	HGNC:43232	ENSG00000212365	
5007	OSBP	11	11q12.1	protein-coding	OSBP1	HGNC:8503	ENSG00000110048	
402100	RPL22P11	2	2q13	pseudogene	RPL22P15	HGNC:35603	ENSG00000233707	
338004	LINC00226	14	14q32.33	ncRNA	C14orf97|NCRNA00226	HGNC:20168	ENSG00000276210	
338005	LINC00221	14	14q32.33	ncRNA	C14orf98|NCRNA00221	HGNC:20169	ENSG00000270816	
100421700	BNIP3P29	19	19p12	pseudogene		HGNC:49709	ENSG00000269742	
100421701	BNIP3P39	19	19p12	pseudogene		HGNC:49719	ENSG00000269662	
100421706	BNIP3P22	19	19p12	pseudogene		HGNC:49702	ENSG00000268174	
100421707	BNIP3P25	19	19p12	pseudogene		HGNC:49705	ENSG00000268322	
100421704	BNIP3P17	19	19p12	pseudogene		HGNC:49697	ENSG00000271524	
100421705	BNIP3P20	19	19p12	pseudogene		HGNC:49700	ENSG00000271704	
100421708	BNIP3P27	19	19p12	pseudogene		HGNC:49707	ENSG00000268438	
100421709	BNIP3P38	19	19p12	pseudogene		HGNC:49718	ENSG00000268469	
55256	ADI1	2	2p25.3	protein-coding	SIPL|MTCBP-1|ARD|APL1|FLJ10913|HMFT1638|mtnD	HGNC:30576	ENSG00000182551	
55257	MRGBP	20	20q13.33	protein-coding	C20orf20|FLJ10914|MRG15BP|Eaf7	HGNC:15866	ENSG00000101189	
55254	TMEM39A	3	3q13.33	protein-coding	FLJ10902|SUSR2	HGNC:25600	ENSG00000176142	
55255	WDR41	5	5q13.3-q14.1	protein-coding	FLJ10904	HGNC:25601	ENSG00000164253	
55252	ASXL2	2	2p23.3	protein-coding	ASXH2|FLJ10898|KIAA1685	HGNC:23805	ENSG00000143970	
55253	TYW1	7	7q11.21	protein-coding	RSAFD1|FLJ10900|MGC23001|MGC60291|YPL207W|TYW1A	HGNC:25598	ENSG00000198874	
55250	ELP2	18	18q12.2	protein-coding	STATIP1|FLJ10879|StIP	HGNC:18248	ENSG00000134759	
55251	PCMTD2	20	20q13.33	protein-coding	C20orf36	HGNC:15882	ENSG00000203880	
55258	THNSL2	2	2p11.2	protein-coding	FLJ10916|TSH2|SOFAT	HGNC:25602	ENSG00000144115	
55259	DNAI7	12	12p12.1	protein-coding	CASC1|CFAP94|LAS1|FLJ10921|PPP1R54	HGNC:29599	ENSG00000118307	
6176	RPLP1	15	15q23	protein-coding	LP1|P1	HGNC:10372	ENSG00000137818	
6174	RPL7P1	5	5q32	pseudogene	RPL17P|RPL7P	HGNC:10367	ENSG00000214485	
6175	RPLP0	12	12q24.23	protein-coding	PRLP0|P0|L10E|RPP0|LP0|uL10	HGNC:10371	ENSG00000089157	
6172	RPL41P5	12	12q22	pseudogene	RPL41L	HGNC:10355	ENSG00000256393	
6173	RPL36A	X	Xq22.1	protein-coding	RPL44|L36A|eL42	HGNC:10359	ENSG00000241343	
6170	RPL39	X	Xq24	protein-coding	RPL39P42|L39|eL39	HGNC:10350	ENSG00000198918	
6171	RPL41	12	12q13	protein-coding	L41|eL41	HGNC:10354	ENSG00000229117	
107075179	MTCO1P55	7	7q34	pseudogene		HGNC:52120	ENSG00000241926	
107075178	MTCO1P54	2	2q33.2	pseudogene		HGNC:52119	ENSG00000233311	
107075173	MTCO1P43	2	2q14.1	pseudogene		HGNC:52108	ENSG00000228898	
107075172	MTCO1P40	17	17q22	pseudogene		HGNC:52105	ENSG00000262902	
107075171	MTCO1P31	5	5p15.32	pseudogene		HGNC:52096	ENSG00000251476	
107075170	MTCO1P30	5	5p15.32	pseudogene		HGNC:52095	ENSG00000248729	
107075177	MTCO1P49	8	8q24.22	pseudogene		HGNC:52114	ENSG00000253916	
107075176	MTCO1P48	2	2q11.1	pseudogene		HGNC:52113	ENSG00000237055	
107075175	MTCO1P46	2	2q34	pseudogene		HGNC:52111	ENSG00000236007	
107075174	MTCO1P45	2	2q24.1	pseudogene		HGNC:52110	ENSG00000232982	
79022	TMEM106C	12	12q13.11	protein-coding	MGC5576	HGNC:28775	ENSG00000134291	
645960	RPL10P19	8	8p23.1	pseudogene		HGNC:52350	ENSG00000233609	
645961	SPATA31C2	9	9q22.1	protein-coding	FAM75C2|DKFZP434M131	HGNC:24508	ENSG00000177910	
645962	RPL23AP20	1	1q43	pseudogene		HGNC:36622	ENSG00000235990	
653606	PRAMEF22	1	1p36.21 alternate reference locus	unknown	PRAMEF3L	HGNC:34393	ENSG00000276816	
653604	H3C13	1	1q21.2	protein-coding	HIST2H3D	HGNC:25311	ENSG00000183598	
645968	RPS3AP25	7	7q21.3	pseudogene		HGNC:36801	ENSG00000232385	
645969	SELENOTP1	9	9p24.1	pseudogene		HGNC:53722	ENSG00000233846	
100289489	MICOS10P2	17	17q24.1	pseudogene	MINOS1P2	HGNC:44092	ENSG00000270714	
440533	PSG8	19	19q13.2	protein-coding		HGNC:9525	ENSG00000124467	
100874214	TM4SF19-AS1	3	3q29	ncRNA		HGNC:41085	ENSG00000235897	
100288283	HNRNPA1P61	2	2p22.3	pseudogene		HGNC:48791	ENSG00000187999	
100288287	KRTAP22-2	21	21q22.11	protein-coding	KAP22.2	HGNC:37091	ENSG00000206106	
391026	ACTN4P2	1	1p34.3	pseudogene		HGNC:44032	ENSG00000214141	
102725140	LMX1A-AS1	1	1q23.3	ncRNA		HGNC:40344	ENSG00000238022	
391020	IFITM3P7	1	1p36.11	pseudogene	LOC391020	HGNC:54546	ENSG00000233419	
100289150	FAM197Y5	Y	Yp11.2	ncRNA	FAM197Y5P	HGNC:37467	ENSG00000225516	
102467146	MAFTRR	16	16q23.2	ncRNA	linc-MAF-4	HGNC:51525	ENSG00000261390	
102467147	LINC01948	5	5q11.2	ncRNA		HGNC:52772	ENSG00000248727	
60439	TTTY2	Y	Yp11.2	ncRNA	TTY2|lINC00109	HGNC:14023	ENSG00000212855	
646433	RPL32P19	8	8p22	pseudogene		HGNC:36743	ENSG00000226836	
130132	RFTN2	2	2q33.1	protein-coding	C2orf11|FLJ30574|Raftlin-2	HGNC:26402	ENSG00000162944	
4528	MTIF2	2	2p16.1	protein-coding	IF-2mt	HGNC:7441	ENSG00000085760	
339845	ASS1P7	3	3q26.32	pseudogene	ASSP7	HGNC:770	ENSG00000236893	
4524	MTHFR	1	1p36.22	protein-coding		HGNC:7436	ENSG00000177000	
4523	MTHFD1P1	X	Xp11.21	pseudogene	MTHFDL1|MTHFDP1	HGNC:7433	ENSG00000231831	
4522	MTHFD1	14	14q23.3	protein-coding	MTHFC|MTHFD	HGNC:7432	ENSG00000100714	
4521	NUDT1	7	7p22.3	protein-coding	MTH1	HGNC:8048	ENSG00000106268	
4520	MTF1	1	1p34.3	protein-coding		HGNC:7428	ENSG00000188786	
85294	KRTAP2-4	17	17q21.2	protein-coding	KAP2.4	HGNC:18891	ENSG00000213417	
85293	KRTAP3-3	17	17q21.2	protein-coding	KAP3.3	HGNC:18890	ENSG00000212899	
85291	KRTAP4-2	17	17q21.2	protein-coding	KAP4.2	HGNC:18900	ENSG00000244537	
85290	KRTAP4-3	17	17q21.2	protein-coding	KAP4.3	HGNC:18908	ENSG00000196156	
100506237	NKX2-1-AS1	14	14q13.3	ncRNA		HGNC:40585	ENSG00000253563	
100506233	RAB30-DT	11	11q14.1	ncRNA	RAB30-AS1	HGNC:48672	ENSG00000246067	
100170228	SNAR-G2	19	19q13.33	ncRNA		HGNC:34328		
100170229	SRRM5	19	19q13.31	protein-coding		HGNC:37248	ENSG00000226763	
122706	PSMB11	14	14q11.2	protein-coding	beta5t	HGNC:31963	ENSG00000222028	
122704	MRPL52	14	14q11.2	protein-coding	mL52	HGNC:16655	ENSG00000172590	
5296	PIK3R2	19	19p13.11	protein-coding	P85B|p85beta|p85-BETA	HGNC:8980	ENSG00000105647	
5297	PI4KA	22	22q11.21	protein-coding	PIK4CA|PI4K-ALPHA|pi4K230	HGNC:8983	ENSG00000241973	
5294	PIK3CG	7	7q22.3	protein-coding		HGNC:8978	ENSG00000105851	
5295	PIK3R1	5	5q13.1	protein-coding	GRB1|p85-ALPHA|p85alpha	HGNC:8979	ENSG00000145675	
5292	PIM1	6	6p21.2	protein-coding	PIM	HGNC:8986	ENSG00000137193	
5293	PIK3CD	1	1p36.22	protein-coding	p110D	HGNC:8977	ENSG00000171608	
5290	PIK3CA	3	3q26.32	protein-coding	PI3K	HGNC:8975	ENSG00000121879	
5291	PIK3CB	3	3q22.3	protein-coding	PIK3C1	HGNC:8976	ENSG00000051382	
400619	LINC00511	17	17q24.3	ncRNA	onco-lncRNA-12	HGNC:43564	ENSG00000227036	
400618	SOX9-AS1	17	17q24.3	ncRNA	FLJ37644	HGNC:49321	ENSG00000234899	
246330	PELI3	11	11q13.2	protein-coding	MGC35521	HGNC:30010	ENSG00000174516	
400612	PRR29-AS1	17	17q23.3	ncRNA		HGNC:51822	ENSG00000264954	
100132795	RPL12P32	12	12p11.21	pseudogene		HGNC:36597	ENSG00000242314	
400617	KCNJ2-AS1	17	17q24.3	ncRNA	FLJ36644	HGNC:43720	ENSG00000267365	
100422426	CRADDP1	3	3q25.31	pseudogene		HGNC:56563	ENSG00000239706	
148398	SAMD11	1	1p36.33	protein-coding	MGC45873	HGNC:28706	ENSG00000187634	
100422429	NAPGP2	6	6p21.33	pseudogene		HGNC:45166	ENSG00000275906	
100131846	RPL23AP83	X	Xp11.21	pseudogene		HGNC:35846	ENSG00000234135	
84658	ADGRE3	19	19p13.12	protein-coding	EMR3	HGNC:23647	ENSG00000131355	
100131842	HNRNPCP8	11	11q14.2	pseudogene		HGNC:48819	ENSG00000254748	
100131840	LOC100131840	3	3p21.31	protein-coding				
84654	SPZ1	5	5q14.1	protein-coding	NYD-TSP1|FLJ25709|PPP1R148	HGNC:30721	ENSG00000164299	
84656	GLYR1	16	16p13.3	protein-coding	BM045|HIBDL|NP60|N-PAC	HGNC:24434	ENSG00000140632	
84657	LINC00852	3	3p25.3	ncRNA	C3orf42|GHRLOS2|NAG73|GHRL-AS2	HGNC:29904	ENSG00000231177	
84650	EBPL	13	13q14.2	protein-coding	EBRP	HGNC:18061	ENSG00000123179	
84651	SPINK7	5	5q32	protein-coding	ECG2|ECRG2	HGNC:24643	ENSG00000145879	
106481665	MTHFD2P3	6	6q21	pseudogene		HGNC:48866	ENSG00000231112	
102724231	C3orf86P	3	3p21.31	pseudogene	LINC00694|C3orf86	HGNC:44570	ENSG00000225873	
106481664	HNRNPA1P65	4	4p15.2	pseudogene		HGNC:48795	ENSG00000248444	
102724238	FAM88C	9	9q13	ncRNA	Lnc-PPRL	HGNC:56159	ENSG00000204802	
106481667	PRELID3BP2	13	13q14.3	pseudogene	SLMO2P2	HGNC:49064	ENSG00000271242	
9552	SPAG7	17	17p13.2	protein-coding	FSA-1|ACRP|MGC20134	HGNC:11216	ENSG00000091640	
729673	PPIAP18	3	3p21.32	pseudogene		HGNC:32454		
9555	MACROH2A1	5	5q31.1	protein-coding	H2AFY|macroH2A1.2	HGNC:4740	ENSG00000113648	
9554	SEC22B	1	1p12	protein-coding	SEC22L1|ERS-24	HGNC:10700	ENSG00000265808	
51249	TMEM69	1	1p34.1	protein-coding	C1orf154|FLJ21029	HGNC:28035	ENSG00000159596	
106481663	HNRNPA1P49	6	6q27	pseudogene		HGNC:48779	ENSG00000233231	
51248	PDZD11	X	Xq13.1	protein-coding	PDZK11	HGNC:28034	ENSG00000120509	
106481662	HNRNPDLP3	X	Xq21.33	pseudogene		HGNC:48754	ENSG00000236185	
106479954	RNU6-878P	11	11p15.5	pseudogene		HGNC:47841	ENSG00000207308	
106479955	RNU6-880P	1	1p34.2	pseudogene		HGNC:47843	ENSG00000207256	
106479956	RNU6-881P	9	9q34.13	pseudogene		HGNC:47844	ENSG00000252622	
106479957	RNU6-884P	1	1q21.3	pseudogene		HGNC:47847	ENSG00000200759	
106479950	RNU6-871P	12	12q14.1	pseudogene		HGNC:47834	ENSG00000251931	
106479951	RNU6-873P	3	3p11.2	pseudogene		HGNC:47836	ENSG00000200703	
106479952	RNU6-874P	11	11q24.3	pseudogene		HGNC:47837	ENSG00000199260	
106479953	RNU6-875P	8	8q24.13	pseudogene		HGNC:47838	ENSG00000252297	
106479958	RNU6-886P	14	14q21.1	pseudogene		HGNC:47849	ENSG00000207046	
106479959	RNU6-888P	5	5q31.2	pseudogene		HGNC:47851	ENSG00000199880	
100131118	VN1R67P	16	16p11.2	pseudogene		HGNC:37387	ENSG00000260722	
390084	OR56A5	11	11p15.4	protein-coding	OR56A5P	HGNC:14792	ENSG00000188691	
390082	OR52E5	11	11p15.4	protein-coding		HGNC:15214	ENSG00000277932	
390083	OR56A3	11	11p15.4	protein-coding	OR56A6|OR56A3P	HGNC:14786	ENSG00000184478	
390081	OR52E4	11	11p15.4	protein-coding		HGNC:15213	ENSG00000180974	
100126693	LINC00322	21	21q22.3	ncRNA	C21orf136|NCRNA00322|FLJ16545	HGNC:33698	ENSG00000237864	
7058	THBS2	6	6q27	protein-coding	TSP2	HGNC:11786	ENSG00000186340	
7059	THBS3	1	1q22	protein-coding		HGNC:11787	ENSG00000169231	
100506907	CFAP100-DT	3	3q21.3	ncRNA	CCDC37-AS1|CCDC37-DT	HGNC:49641	ENSG00000249833	
7052	TGM2	20	20q11.23	protein-coding	TGC	HGNC:11778	ENSG00000198959	
388275	HNRNPA1P7	18	18q12.1	pseudogene	HNRPA1L3	HGNC:31015	ENSG00000215492	
388276	LINC02911	16	16q12.1	ncRNA	C16orf97	HGNC:44658	ENSG00000261190	
7051	TGM1	14	14q12	protein-coding	ICR2|TGASE|TGK|LI|LI1	HGNC:11777	ENSG00000092295	
7056	THBD	20	20p11.21	protein-coding	CD141|THRM|BDCA-3	HGNC:11784	ENSG00000178726	
7057	THBS1	15	15q14	protein-coding	TSP1|THBS|TSP|THBS-1|TSP-1	HGNC:11785	ENSG00000137801	
388272	C16orf87	16	16q11.2	protein-coding		HGNC:33754	ENSG00000155330	
285550	FAM200B	4	4p15.32	protein-coding	C4orf53	HGNC:27740	ENSG00000237765	
285555	STPG2	4	4q22.3-q23	protein-coding	C4orf37|MGC46496	HGNC:28712	ENSG00000163116	
